COD_ACIDENTE;MOTOCICLETA;AUTOMOVEL;MICROONIBUS;CAMINHAO;ONIBUS;CICLOMOTOR;BICICLETA;OUTROS;TREM;TRACAOANIMAL
BBO2382;0;1;0;0;0;0;1;0;0;0;
ZMH7881;1;0;0;0;0;0;0;0;0;0;
STO1879;1;1;0;0;0;0;0;0;0;0;
YQP3204;2;0;0;0;0;0;0;0;0;0;
FPQ3039;1;0;0;1;0;0;0;0;0;0;
JCP2350;0;1;0;0;0;0;0;0;0;0;
HXJ9609;1;1;0;0;0;0;0;0;0;0;
MGA2212;1;0;0;0;0;0;0;0;0;0;
FAS9466;1;0;0;0;0;0;0;0;0;0;
UUN2200;1;0;0;0;0;0;0;0;0;0;
CLR1112;0;1;0;0;1;0;0;0;0;0;
RVZ1939;1;1;0;0;0;0;0;0;0;0;
ZMM6165;2;0;0;0;0;0;0;0;0;0;
CLR1112;0;0;0;0;0;0;0;0;0;0;
GMM1343;0;1;0;0;0;0;0;0;0;0;
TBJ7281;0;1;0;0;0;0;0;0;0;0;
ZXM8230;1;0;0;0;0;0;0;0;0;0;
VJS5746;1;0;0;0;0;0;0;0;0;0;
NXS4748;1;1;0;0;0;0;0;0;0;0;
TSY7216;0;1;0;0;1;0;0;0;0;0;
QSZ4574;0;1;0;0;0;0;0;0;0;0;
WDN6477;2;0;0;0;0;0;0;0;0;0;
VMZ9895;0;1;0;0;0;0;0;0;0;0;
TSY7216;1;0;0;0;0;0;0;0;0;0;
ARH0674;1;1;0;0;0;0;0;0;0;0;
TRF6482;1;1;0;0;0;0;0;0;0;0;
YAY9552;1;0;0;0;0;0;0;0;0;0;
QBH3085;0;1;0;0;0;0;1;0;0;0;
JDL9148;0;0;0;0;0;0;0;1;0;0;
SAF5114;1;0;0;0;0;0;0;0;0;0;
HJU4535;0;0;0;0;0;0;1;0;0;0;
TNI6959;0;0;0;0;0;0;0;1;0;0;
KJD3331;1;0;0;1;0;0;0;0;0;0;
HFJ1171;2;0;0;0;0;0;0;0;0;0;
QOE4536;1;1;0;0;0;0;0;0;0;0;
NZT6014;1;0;0;0;0;0;0;0;0;0;
VXC7897;1;0;0;0;0;0;0;0;0;0;
YLS8386;1;0;0;0;0;0;0;0;0;0;
SDZ2518;1;1;0;0;0;0;0;0;0;0;
TUO3159;2;0;0;0;0;0;0;0;0;0;
CEB4322;1;1;0;0;0;0;0;0;0;0;
SFZ6073;0;0;0;0;0;0;0;0;0;0;
TVW2882;0;1;0;0;0;0;1;0;0;0;
MAD5846;0;0;0;0;0;0;1;0;0;0;
CSP1961;0;0;0;0;0;0;0;1;0;0;
YWV2143;1;1;0;0;0;0;0;0;0;0;
CMR1136;2;0;0;0;0;0;0;0;0;0;
DNK1109;1;1;0;0;0;0;0;0;0;0;
KRY2844;1;0;0;0;0;0;0;0;0;0;
KDR1618;1;1;0;0;0;0;0;0;0;0;
PXG2488;1;0;0;0;0;0;0;0;0;0;
DSB6912;1;1;0;0;0;0;0;0;0;0;
DUL5711;0;1;0;0;0;0;1;0;0;0;
BVN8442;1;1;0;0;0;0;0;0;0;0;
JIC8957;1;1;0;0;0;0;0;0;0;0;
RCP5226;1;1;0;0;0;0;0;0;0;0;
QZF1290;1;0;0;0;0;0;0;0;0;0;
ANS2921;1;1;0;0;0;0;0;0;0;0;
IDG3312;0;0;0;0;0;0;1;0;0;0;
SCN7165;1;0;0;0;0;0;0;0;0;0;
EYT5247;1;1;0;0;0;0;0;0;0;0;
GNO8546;2;0;0;0;0;0;0;0;0;0;
EUG3199;0;1;0;0;0;0;0;0;0;0;
NYF1200;1;0;0;0;0;0;0;0;0;0;
DZB6435;0;1;0;0;0;0;0;0;0;0;
EVX0602;0;0;0;0;1;0;0;0;0;0;
VPC4955;1;0;0;0;0;0;0;0;0;0;
VLZ3868;1;0;0;0;0;0;0;0;0;0;
RPY4936;2;0;0;0;0;0;0;0;0;0;
XLV5642;1;0;0;0;0;0;0;0;0;0;
NXT7790;1;1;0;0;0;0;0;0;0;0;
POA2211;0;1;0;0;0;0;0;0;0;0;
CMB5265;1;1;0;0;0;0;0;0;0;0;
ATF9280;1;0;0;0;0;0;0;0;0;0;
JSG0526;1;0;0;0;0;0;0;0;0;0;
LPS9311;0;2;0;0;0;0;0;0;0;0;
IQJ0527;0;0;0;0;0;0;1;0;0;0;
WBE6879;0;0;0;0;0;0;0;1;0;0;
XXB9295;0;0;0;0;0;0;1;0;0;0;
DEY3352;0;0;0;0;0;0;0;1;0;0;
JJH5394;1;0;0;0;0;0;0;0;0;0;
KZY4433;1;1;0;0;0;0;0;0;0;0;
OEF2953;1;1;0;0;0;0;0;0;0;0;
NOA7063;1;1;0;0;0;0;0;0;0;0;
ATF9280;0;0;0;0;0;0;0;1;0;0;
RCQ0845;0;1;0;0;0;0;0;0;0;0;
CFE7896;1;1;0;0;0;0;0;0;0;0;
CFE7896;1;0;0;0;0;0;0;0;0;0;
KVK9671;1;0;0;0;0;0;0;0;0;0;
CLU4178;1;0;0;0;1;0;0;0;0;0;
FVL6519;1;1;0;0;0;0;0;0;0;0;
ERB9299;2;0;0;0;0;0;0;0;0;0;
UFM1032;0;1;0;0;0;0;0;0;0;0;
RAH2510;1;1;0;0;0;0;0;0;0;0;
JBF2562;0;0;0;0;0;0;0;0;0;0;
TLO0716;0;0;0;0;0;0;1;0;0;0;
LXX7184;0;0;0;0;0;0;0;0;0;0;
ULG7702;2;0;0;0;0;0;0;0;0;0;
MVN4721;2;0;0;0;0;0;0;0;0;0;
LAG4803;1;1;0;0;0;0;0;0;0;0;
LIP8297;0;1;0;0;0;0;0;0;0;0;
ZIR8347;1;1;0;0;0;0;0;0;0;0;
MCF1188;1;1;0;0;0;0;0;0;0;0;
SJF5126;1;1;0;0;0;0;0;0;0;0;
HIZ2499;1;1;0;0;0;0;0;0;0;0;
ZSH8700;0;0;0;0;0;0;0;1;0;0;
GUM8241;1;1;0;0;0;0;0;0;0;0;
VUM3018;0;1;0;0;0;0;1;0;0;0;
WIG2590;0;0;0;0;0;0;1;0;0;0;
MYZ2219;0;2;0;0;0;0;0;0;0;0;
MLP4308;1;1;0;0;0;0;0;0;0;0;
LYX3062;0;0;0;0;0;0;0;1;0;0;
MOF2582;0;1;0;0;0;0;0;0;0;0;
LDA9291;1;1;0;0;0;0;0;0;0;0;
YVN4445;1;0;0;0;0;0;0;0;0;0;
RHK0545;1;1;0;0;0;0;0;0;0;0;
CIC7835;2;0;0;0;0;0;0;0;0;0;
CHJ3953;0;0;0;0;0;0;0;1;0;0;
DAW1198;0;0;0;0;0;0;0;1;0;0;
RVJ5928;1;1;0;0;0;0;0;0;0;0;
VXS8853;1;1;0;0;0;0;0;0;0;0;
IAQ9059;0;0;0;0;0;0;1;0;0;0;
FNO7357;0;0;0;0;0;0;0;1;0;0;
PJJ2736;1;0;0;0;0;0;0;0;0;0;
YAM7930;1;1;0;0;0;0;0;0;0;0;
KCH4118;1;1;0;0;0;0;0;0;0;0;
SYC2469;1;1;0;0;0;0;0;0;0;0;
KSL2986;1;1;0;0;0;0;0;0;0;0;
LWO4449;0;0;0;0;0;0;1;0;0;0;
GQD2092;1;1;0;0;0;0;0;0;0;0;
VQC1957;2;0;0;0;0;0;0;0;0;0;
USF5529;1;1;0;0;0;0;0;0;0;0;
BKC4687;0;0;0;0;0;0;1;0;0;0;
KES7550;1;1;0;0;0;0;0;0;0;0;
MPU3387;1;1;0;0;0;0;0;0;0;0;
HFL4637;2;0;0;0;0;0;0;0;0;0;
EUC3946;1;1;0;0;0;0;0;0;0;0;
SCE9751;2;0;0;0;0;0;0;0;0;0;
ZMV2707;2;0;0;0;0;0;0;0;0;0;
UHC5414;2;0;0;0;0;0;0;0;0;0;
SAI9542;1;1;0;0;0;0;0;0;0;0;
SVE6739;1;1;0;0;0;0;0;0;0;0;
QNO8907;0;1;0;0;0;0;0;0;0;0;
FCM2811;1;0;0;0;0;0;0;0;0;0;
JGH2401;1;1;0;0;0;0;0;0;0;0;
ACG2651;0;1;0;0;0;0;0;0;0;0;
WKF8759;2;0;0;0;0;0;0;0;0;0;
NOU9684;1;1;0;0;0;0;0;0;0;0;
DSG1497;1;1;0;0;0;0;0;0;0;0;
FKO1225;1;1;0;0;0;0;0;0;0;0;
BMW7407;1;1;0;0;0;0;0;0;0;0;
QMU7586;0;0;0;0;0;0;1;0;0;0;
OJJ1220;1;1;0;0;0;0;0;0;0;0;
DPQ1183;0;0;0;0;0;0;0;1;0;0;
DMU6469;1;0;0;0;0;0;0;0;0;0;
SDK1285;1;1;0;0;0;0;0;0;0;0;
IRD9680;1;0;0;1;0;0;0;0;0;0;
YZJ1759;2;0;0;0;0;0;0;0;0;0;
IGZ8000;1;1;0;0;0;0;0;0;0;0;
UDU8627;1;0;0;0;0;0;0;0;0;0;
JBG5617;0;0;0;0;0;0;0;0;0;0;
MXD5855;1;0;0;0;0;0;0;0;0;0;
IDQ7083;0;1;0;0;0;0;0;0;0;0;
VXV1935;0;2;0;0;0;0;0;0;0;0;
XWK1575;0;1;0;0;0;0;0;0;0;0;
LIY4516;0;0;0;0;0;0;0;1;0;0;
DOA0103;0;0;0;0;1;0;0;0;0;0;
ZMD6780;1;0;0;0;0;0;0;0;0;0;
LJY5778;1;1;0;0;0;0;0;0;0;0;
KFK8428;1;0;0;0;0;0;0;0;0;0;
UWL9408;1;1;0;0;0;0;0;0;0;0;
WNV7091;0;1;0;0;0;0;1;0;0;0;
TDQ2295;1;1;0;0;0;0;0;0;0;0;
MVU0271;0;0;0;0;0;0;0;1;0;0;
QGR5897;0;0;0;0;0;0;0;1;0;0;
VPV2435;1;0;0;0;0;0;0;0;0;0;
OYX4940;1;1;0;0;0;0;0;0;0;0;
GPG1530;1;1;0;0;0;0;0;0;0;0;
GWP9984;1;1;0;0;0;0;0;0;0;0;
ZRE1476;1;1;0;0;0;0;0;0;0;0;
YIO3689;2;0;0;0;0;0;0;0;0;0;
VPJ4745;1;1;0;0;0;0;0;0;0;0;
CGR0792;1;0;0;0;0;0;0;0;0;0;
UAX8879;1;1;0;0;0;0;0;0;0;0;
XGP6415;1;1;0;0;0;0;0;0;0;0;
GQQ9339;2;0;0;0;0;0;0;0;0;0;
POH6161;1;0;0;0;1;0;0;0;0;0;
DZH3331;1;0;0;0;0;0;0;0;0;0;
PFD7409;0;0;0;0;0;0;0;1;0;0;
FJT4568;1;1;0;0;0;0;0;0;0;0;
HAI5429;0;1;0;0;0;0;0;0;0;0;
CZQ5338;1;0;0;0;0;0;0;0;0;0;
DDJ1110;1;1;0;0;0;0;0;0;0;0;
PDZ9773;0;1;0;0;0;0;0;0;0;0;
SVQ7795;1;0;0;0;0;0;0;0;0;0;
HKH3181;0;1;0;0;0;0;0;0;0;0;
PLD4272;1;1;0;0;0;0;0;0;0;0;
ZDR6690;0;1;0;0;0;0;0;0;0;0;
OYA9693;2;0;0;0;0;0;0;0;0;0;
HCY7279;1;0;0;0;0;0;0;0;0;0;
HPX0602;1;0;0;1;0;0;0;0;0;0;
RXS8240;1;0;0;0;0;0;0;0;0;0;
SOJ2330;1;1;0;0;0;0;0;0;0;0;
ZBL1233;0;0;0;0;1;0;0;0;0;0;
NUJ8691;1;1;0;0;0;0;0;0;0;0;
FDS3046;1;1;0;0;0;0;0;0;0;0;
IUR6873;1;1;0;0;0;0;0;0;0;0;
ISP1251;1;1;0;0;0;0;0;0;0;0;
EXI3290;1;1;0;0;0;0;0;0;0;0;
ECH8608;0;0;0;0;0;0;0;1;0;0;
ELI3350;1;1;0;0;0;0;0;0;0;0;
SFX9152;0;0;0;0;0;0;1;0;0;0;
TNY1467;1;1;0;0;0;0;0;0;0;0;
YOT3540;1;1;0;0;0;0;0;0;0;0;
BCW5365;1;1;0;0;0;0;0;0;0;0;
FOO8268;1;1;0;0;0;0;0;0;0;0;
YLK8218;1;1;0;0;0;0;0;0;0;0;
KZM6308;2;0;0;0;0;0;0;0;0;0;
PVV6319;1;0;0;0;0;0;0;0;0;0;
IBY5236;1;0;0;0;0;0;0;0;0;0;
EHI1357;0;1;0;0;0;0;1;0;0;0;
AJS1776;1;0;0;0;0;0;0;0;0;0;
YRM6101;1;0;0;0;0;0;0;0;0;0;
RKL3279;1;0;0;0;0;0;0;0;0;0;
VSM3992;1;0;0;0;0;0;0;0;0;0;
CJQ7419;0;1;0;0;0;0;0;0;0;0;
XOX0025;1;0;0;0;0;0;0;0;0;0;
OBH7976;1;0;0;0;0;0;0;0;0;0;
SXG8840;0;0;0;0;0;0;1;0;0;0;
DIU5897;1;1;0;0;0;0;0;0;0;0;
HOK6750;1;0;0;0;0;0;0;0;0;0;
RZA2897;1;1;0;0;0;0;0;0;0;0;
MEC9187;2;0;0;0;0;0;0;0;0;0;
AHY0504;1;1;0;0;0;0;0;0;0;0;
ZFJ0280;0;0;0;0;0;0;0;1;0;0;
EKO6770;0;1;0;0;0;0;0;0;0;0;
QSP0460;0;2;0;0;0;0;0;0;0;0;
VAY2195;0;1;0;0;0;0;1;0;0;0;
BFJ3730;1;1;0;0;0;0;0;0;0;0;
HRH3600;1;1;0;0;0;0;0;0;0;0;
OMN0292;1;1;0;0;0;0;0;0;0;0;
GHZ3902;0;1;0;0;0;0;1;0;0;0;
DTP6163;0;1;0;0;0;0;1;0;0;0;
JIU7638;1;1;0;0;0;0;0;0;0;0;
QIR3716;1;1;0;0;0;0;0;0;0;0;
XSZ3370;1;1;0;0;0;0;0;0;0;0;
MLJ7921;1;0;0;0;0;0;0;0;0;0;
HJL4725;1;1;0;0;0;0;0;0;0;0;
EEE3822;1;1;0;0;0;0;0;0;0;0;
EUY6968;1;0;0;0;0;0;0;0;0;0;
LXH4597;1;0;0;0;0;0;0;0;0;0;
ARL9995;0;1;0;0;0;0;0;0;0;0;
JDD7353;1;1;0;0;0;0;0;0;0;0;
INB2889;0;1;0;0;0;0;0;0;0;0;
VBW2040;1;0;0;0;0;0;0;0;0;0;
KSD5908;1;1;0;0;0;0;0;0;0;0;
QDH7202;1;1;0;0;0;0;0;0;0;0;
CNJ4454;1;1;0;0;0;0;0;0;0;0;
VFA2829;2;0;0;0;0;0;0;0;0;0;
HRF3329;1;0;0;0;0;0;0;0;0;0;
VAD3195;1;0;0;0;0;0;0;0;0;0;
QNU2545;1;1;0;0;0;0;0;0;0;0;
XYL0833;1;1;0;0;0;0;0;0;0;0;
VWP5478;1;1;0;0;0;0;0;0;0;0;
UGL5499;1;0;0;0;0;0;0;0;0;0;
XOW4636;1;1;0;0;0;0;0;0;0;0;
WHZ7649;0;2;0;0;0;0;0;0;0;0;
MMG8165;1;1;0;0;0;0;0;0;0;0;
QPY3084;1;0;0;0;0;0;0;0;0;0;
JUB2834;1;0;0;0;0;0;0;0;0;0;
UHR2768;1;0;0;0;0;0;0;0;0;0;
OET9080;0;0;0;0;0;0;0;1;0;0;
GSO1548;1;0;0;0;0;0;0;0;0;0;
WHZ7649;2;0;0;0;0;0;0;0;0;0;
QKG3299;1;0;0;0;0;0;0;0;0;0;
CPO5811;2;0;0;0;0;0;0;0;0;0;
CXH4747;0;2;0;0;0;0;0;0;0;0;
DDS4465;0;0;0;0;0;0;0;1;0;0;
MEK4510;0;1;0;0;0;0;0;0;0;0;
OIS0575;0;0;0;0;0;0;0;1;0;0;
BZC0004;0;0;0;0;0;0;1;0;0;0;
BFP1691;0;1;0;0;0;0;0;0;0;0;
LAD1167;1;0;0;0;0;0;0;0;0;0;
MVY1363;1;1;0;0;0;0;0;0;0;0;
RPS7529;1;1;0;0;0;0;0;0;0;0;
HAP5259;1;1;0;0;0;0;0;0;0;0;
FBP0312;1;1;0;0;0;0;0;0;0;0;
LIU8942;0;1;0;0;0;0;0;0;0;0;
FUW9166;1;1;0;0;0;0;0;0;0;0;
YNX9791;1;0;0;0;0;0;0;0;0;0;
CQX5434;1;1;0;0;0;0;0;0;0;0;
PIS3549;1;0;0;0;0;0;0;0;0;0;
PYK6999;1;1;0;0;0;0;0;0;0;0;
EGK6773;1;1;0;0;0;0;0;0;0;0;
FRN1521;2;0;0;0;0;0;0;0;0;0;
NBP9770;0;1;0;0;0;0;0;0;0;0;
XBL2680;1;0;0;0;1;0;0;0;0;0;
ROA3487;1;0;0;0;0;0;0;0;0;0;
MVZ8600;1;1;0;0;0;0;0;0;0;0;
PSQ7252;1;1;0;0;0;0;0;0;0;0;
DCD1844;1;1;0;0;0;0;0;0;0;0;
FLK7323;0;0;0;0;0;0;0;1;0;0;
OOD4269;1;1;0;0;0;0;0;0;0;0;
OOP1608;1;1;0;0;0;0;0;0;0;0;
VTW7347;0;0;0;0;0;0;0;1;0;0;
BSW5643;1;0;0;0;0;0;0;0;0;0;
IBG7568;1;1;0;0;0;0;0;0;0;0;
IQV7809;1;0;0;0;0;0;0;0;0;0;
PJD3868;2;0;0;0;0;0;0;0;0;0;
KRQ9336;1;1;0;0;0;0;0;0;0;0;
ZCR8348;1;1;0;0;0;0;0;0;0;0;
KIU4779;1;1;0;0;0;0;0;0;0;0;
XPV8395;1;0;0;0;0;0;0;0;0;0;
TLD2578;1;1;0;0;0;0;0;0;0;0;
SDN1125;1;1;0;0;0;0;0;0;0;0;
XGF2233;0;1;0;0;0;0;0;0;0;0;
RQH3233;1;1;0;0;0;0;0;0;0;0;
ZUK8169;0;0;0;0;0;0;1;0;0;0;
MJK2628;1;1;0;0;0;0;0;0;0;0;
WGU5553;0;0;0;0;0;0;1;0;0;0;
SCN0394;1;0;0;0;0;0;0;0;0;0;
IOP9132;0;0;0;0;0;0;0;1;0;0;
MVQ1287;0;1;0;0;0;0;0;0;0;0;
YZY8293;1;0;0;0;0;0;1;0;0;0;
HDE8873;1;1;0;0;0;0;0;0;0;0;
AUI9928;1;1;0;0;0;0;0;0;0;0;
BPS2232;1;1;0;0;0;0;0;0;0;0;
GIQ7328;1;0;0;0;0;0;1;0;0;0;
WXA4778;1;0;0;0;0;0;0;0;0;0;
GBY9099;1;1;0;0;0;0;0;0;0;0;
UBD5738;1;1;0;0;0;0;0;0;0;0;
OLV9616;0;1;0;0;0;0;0;0;0;0;
QBA7537;1;0;0;0;0;0;0;0;0;0;
ERD0102;0;1;0;0;0;0;1;0;0;0;
PRQ8236;1;1;0;0;0;0;0;0;0;0;
WQT5177;0;1;0;0;0;0;0;0;0;0;
CIL2620;2;0;0;0;0;0;0;0;0;0;
ZWG2715;1;1;0;0;0;0;0;0;0;0;
MRB9598;1;1;0;0;0;0;0;0;0;0;
UBG7241;1;1;0;0;0;0;0;0;0;0;
OLV9616;1;1;0;0;0;0;0;0;0;0;
KUN8108;1;1;0;0;0;0;0;0;0;0;
QNI6259;0;1;0;0;0;0;0;0;0;0;
ESO9998;1;1;0;0;0;0;0;0;0;0;
DNB5743;0;0;0;0;0;0;0;1;0;0;
OEX8088;0;0;0;0;0;0;0;0;0;0;
WNF2904;1;0;0;0;0;0;0;0;0;0;
CTS1286;1;1;0;0;0;0;0;0;0;0;
WAR9933;1;0;0;1;0;0;0;0;0;0;
KER5391;1;1;0;0;0;0;0;0;0;0;
JRP2560;0;0;0;0;0;0;1;0;0;0;
HWT9472;0;0;0;0;0;0;0;0;0;0;
ZKS9749;1;1;0;0;0;0;0;0;0;0;
KWS2148;0;0;0;0;0;0;0;1;0;0;
QLP3264;1;1;0;0;0;0;0;0;0;0;
AWZ7284;1;1;0;0;0;0;0;0;0;0;
TLR1446;2;0;0;0;0;0;0;0;0;0;
EJU1333;1;0;0;0;0;0;0;0;0;0;
DOW7927;1;0;0;0;0;0;0;0;0;0;
QHO0022;2;0;0;0;0;0;0;0;0;0;
YNZ9702;1;0;0;0;0;0;0;0;0;0;
XWC8389;1;1;0;0;0;0;0;0;0;0;
DZP1083;1;0;0;0;0;0;0;0;0;0;
UDO9470;1;1;0;0;0;0;0;0;0;0;
CLX7555;1;0;0;0;0;0;0;0;0;0;
JQD3629;0;0;0;0;0;0;1;0;0;0;
HBT7262;0;0;0;0;0;0;0;1;0;0;
FAL7835;0;0;0;0;0;0;0;1;0;0;
FAL7835;1;0;0;0;0;0;0;0;0;0;
JWE4960;1;1;0;0;0;0;0;0;0;0;
BAZ0108;1;1;0;0;0;0;0;0;0;0;
LFL1768;1;1;0;0;0;0;0;0;0;0;
XEB8567;1;0;0;0;0;0;0;0;0;0;
ONF3336;0;0;0;0;0;0;1;0;0;0;
NPF7735;1;0;0;0;0;0;1;0;0;0;
TEY1890;1;0;0;0;0;0;0;0;0;0;
KKH1447;0;1;0;0;0;0;1;0;0;0;
YUG3460;1;0;0;0;0;0;0;0;0;0;
XKU1145;0;0;0;0;0;0;0;1;0;0;
ERB5495;1;0;0;0;0;0;0;0;0;0;
AVU8339;0;0;0;0;0;0;0;2;0;0;
NGM0211;2;0;0;0;0;0;0;0;0;0;
XMS7919;2;0;0;0;0;0;0;0;0;0;
CXH3412;2;0;0;0;0;0;0;0;0;0;
COH6397;2;0;0;0;0;0;0;0;0;0;
YMS3941;0;0;0;0;0;0;0;2;0;0;
SVZ0810;1;1;0;0;0;0;0;0;0;0;
GPA1819;1;0;0;0;0;0;0;0;0;0;
PER4515;1;1;0;0;0;0;0;0;0;0;
NLZ3085;0;0;0;0;0;0;0;2;0;0;
KUS9363;1;1;0;0;0;0;0;0;0;0;
LZN7227;0;1;0;0;0;0;1;0;0;0;
CNL5103;1;1;0;0;0;0;0;0;0;0;
RPA7880;1;0;0;0;0;0;0;0;0;0;
PXV5084;0;0;0;0;0;0;1;0;0;0;
PCU8791;1;1;0;0;0;0;0;0;0;0;
IVT6892;2;0;0;0;0;0;0;0;0;0;
VIF2834;0;2;0;0;0;0;0;0;0;0;
PDK3070;1;0;0;0;0;0;0;0;0;0;
TDV4350;1;1;0;0;0;0;0;0;0;0;
VWP4332;1;0;0;0;0;0;0;0;0;0;
OEA6617;1;1;0;0;0;0;0;0;0;0;
VAK6143;1;1;0;0;0;0;0;0;0;0;
QSM4388;2;0;0;0;0;0;0;0;0;0;
FKE7675;0;2;0;0;0;0;0;0;0;0;
ZRW8267;1;0;0;0;0;0;0;0;0;0;
PTW8341;2;0;0;0;0;0;0;0;0;0;
IIS0171;1;0;0;0;0;0;0;0;0;0;
YTQ2414;1;0;0;0;0;0;0;0;0;0;
RNU1301;1;1;0;0;0;0;0;0;0;0;
UGC6143;1;1;0;0;0;0;0;0;0;0;
YOF5205;0;0;0;0;1;0;0;0;0;0;
FVA7314;1;0;0;0;0;0;0;0;0;0;
RVK7472;1;1;0;0;0;0;0;0;0;0;
CEE4080;0;0;0;0;0;0;1;0;0;0;
BWQ5509;1;1;0;0;0;0;0;0;0;0;
BQG8317;0;0;0;0;0;0;0;0;0;0;
WDA4425;1;0;0;0;0;0;0;0;0;0;
NBH8320;1;1;0;0;0;0;0;0;0;0;
OLS3622;1;0;0;0;0;0;0;0;0;0;
UNH5680;1;0;0;0;0;0;0;0;0;0;
WPE1743;1;1;0;0;0;0;0;0;0;0;
BTX2544;1;0;0;0;0;0;0;0;0;0;
DPK3898;1;1;0;0;0;0;0;0;0;0;
QXA1564;0;2;0;0;0;0;0;0;0;0;
UOM7442;1;0;0;0;0;0;0;0;0;0;
PZU1316;1;1;0;0;0;0;0;0;0;0;
WPK3470;1;1;0;0;0;0;0;0;0;0;
JVC7597;1;1;0;0;0;0;0;0;0;0;
ZBL2810;1;0;0;0;0;0;0;0;0;0;
MWY6362;1;1;0;0;0;0;0;0;0;0;
KCC4912;1;0;0;0;0;0;0;0;0;0;
LOA5252;1;1;0;0;0;0;0;0;0;0;
AQM7572;1;1;0;0;0;0;0;0;0;0;
SEN1227;1;1;0;0;0;0;0;0;0;0;
SIE8820;1;0;0;0;0;0;0;0;0;0;
SUB2618;1;0;0;0;0;0;0;0;0;0;
DLL0636;0;0;0;0;0;0;1;0;0;0;
UMO1698;1;1;0;0;0;0;0;0;0;0;
IGA7011;1;1;0;0;0;0;0;0;0;0;
SEA7603;0;0;0;0;0;0;1;0;0;0;
YUR4066;0;0;0;0;0;0;0;0;0;0;
AQL1286;1;1;0;0;0;0;0;0;0;0;
BAF7496;1;0;0;0;0;0;0;0;0;0;
FQV1100;1;1;0;0;0;0;0;0;0;0;
IXJ7226;1;1;0;0;0;0;0;0;0;0;
YSS7939;1;0;0;0;0;0;0;0;0;0;
OAY4712;1;1;0;0;0;0;0;0;0;0;
OBE9817;1;1;0;0;0;0;0;0;0;0;
PKQ9695;1;1;0;0;0;0;0;0;0;0;
TVT6084;1;1;0;0;0;0;0;0;0;0;
BOB2262;1;0;0;0;0;0;0;0;0;0;
YTM8512;0;1;0;0;0;0;0;0;0;0;
FCU7615;1;0;0;0;0;0;0;0;0;0;
IQB0339;1;1;0;0;0;0;0;0;0;0;
TOU3304;0;0;0;0;0;0;0;1;0;0;
LKH5333;1;1;0;0;0;0;0;0;0;0;
UVC0182;0;0;0;0;0;0;0;1;0;0;
QWJ6958;1;0;0;0;0;0;0;0;0;0;
GMR9428;1;0;0;0;0;0;0;0;0;0;
QSU8893;0;1;0;0;0;0;0;0;0;0;
ZKS8259;0;1;0;0;0;0;0;0;0;0;
YJH3764;0;0;0;0;0;0;0;1;0;0;
TDK7458;1;1;0;0;0;0;0;0;0;0;
XRG8817;0;1;0;0;0;0;0;0;0;0;
LLP5766;1;0;0;0;0;0;0;0;0;0;
IXP9089;1;1;0;0;0;0;0;0;0;0;
OUG2594;0;0;0;0;0;0;0;1;0;0;
HQT5140;0;1;0;0;0;0;0;0;0;0;
MHQ1342;1;1;0;0;0;0;0;0;0;0;
XTZ9963;0;0;0;0;0;0;0;2;0;0;
AKY6480;1;1;0;0;0;0;0;0;0;0;
NTU6865;1;1;0;0;0;0;0;0;0;0;
RHH5602;1;1;0;0;0;0;0;0;0;0;
WTO9175;1;1;0;0;0;0;0;0;0;0;
ZCQ3876;1;0;0;0;0;0;0;0;0;0;
YJV8130;1;1;0;0;0;0;0;0;0;0;
LFA8582;1;1;0;0;0;0;0;0;0;0;
YIN4514;1;1;0;0;0;0;0;0;0;0;
XPU7779;2;0;0;0;0;0;0;0;0;0;
GBW6517;1;1;0;0;0;0;0;0;0;0;
OGL0938;0;0;0;0;0;0;0;1;0;0;
NPM6995;1;0;0;0;0;0;0;0;0;0;
NPM6995;0;1;0;0;0;0;0;0;0;0;
AQV6123;1;0;0;0;0;0;0;0;0;0;
CBV2603;1;0;0;0;0;0;0;0;0;0;
NZK6352;1;1;0;0;0;0;0;0;0;0;
PBC7705;0;0;0;0;0;0;1;0;0;0;
HXF0421;0;0;0;0;0;0;0;1;0;0;
GJX0775;1;1;0;0;0;0;0;0;0;0;
CYT5963;1;1;0;0;0;0;0;0;0;0;
NYN3097;2;0;0;0;0;0;0;0;0;0;
KTU2966;1;0;0;0;0;0;0;0;0;0;
JTS9000;0;0;0;0;0;0;0;1;0;0;
GBL4539;1;1;0;0;0;0;0;0;0;0;
TWJ9507;0;1;0;0;0;0;0;0;0;0;
JFX7547;1;0;0;0;0;0;0;0;0;0;
BDX4911;0;1;0;0;0;0;1;0;0;0;
ZVF4054;1;0;0;0;0;0;0;0;0;0;
OZR7553;0;0;0;0;0;0;0;0;0;0;
OVB0932;0;0;0;0;0;0;1;0;0;0;
ITZ2274;1;0;0;0;0;0;0;0;0;0;
ICP8219;1;0;0;0;0;0;0;0;0;0;
LDG4332;0;1;0;0;0;0;0;0;0;0;
FJH4466;0;0;0;0;0;0;1;0;0;0;
ISG9009;1;1;0;0;0;0;0;0;0;0;
JPR1657;1;1;0;0;0;0;0;0;0;0;
KGV5045;1;1;0;0;0;0;0;0;0;0;
AZB3810;1;0;0;0;0;0;0;0;0;0;
LPT4145;1;0;0;0;0;0;0;0;0;0;
UEQ3752;0;0;0;0;0;0;0;0;0;0;
UOZ0868;1;1;0;0;0;0;0;0;0;0;
